"thrush","cover","elevation","loc.x","loc.y"
1,14.9,509,201850.85154,245674.88761
1,38.8,536,207091.58626,245821.28372
1,24,503,201978.29724,241050.35224
1,10.3,533,207222.52533,241196.84854
1,6.3,587,212198.38156,250595.69116
1,9.8,623,217435.60828,250749.88604
1,6.6,577,212332.47537,245971.70745
1,13.3,600,217572.96303,246125.63022
1,10.3,541,212466.33546,241347.35876
1,19.4,578,217710.32088,241501.39649
1,7.3,414,186363.05271,236003.0329
1,15.8,402,186480.43504,231377.91473
1,5.5,395,186597.83278,226753.64531
0,4.2,461,191610.54913,236138.77551
1,5.7,526,196858.33162,236277.97328
0,4.4,453,191731.52349,231513.74797
1,8.4,556,196982.46647,231653.39872
1,7.8,402,191852.35188,226889.79803
1,11.8,503,197106.58552,227029.49124
1,9.7,500,202105.8844,236420.5523
1,17.1,511,207353.33356,236566.88197
1,10.1,539,202233.32465,231796.07458
1,17.3,556,207484.0776,231942.50163
1,18.9,500,202360.75117,227172.26101
1,13.6,543,207614.83434,227318.72368
1,17.1,545,212600.64611,236717.49901
1,11.8,560,217847.83966,236871.88933
1,23,574,212734.70094,232093.21055
1,20.4,561,217985.2011,232247.70403
1,22.6,565,212868.84091,227469.21832
1,15,462,218122.55741,227623.54881
1,21.6,437,221828.63831,278662.34538
1,14.2,403,227045.91105,278823.46487
0,21.4,442,221969.26998,274038.14647
0,12.8,426,227189.94268,274198.97219
1,10.5,425,222109.90744,269413.94636
1,23.7,409,227333.76575,269574.56179
0,12.6,371,232262.99993,278988.31356
0,17.5,347,237479.98722,279156.06397
0,17.9,384,232410.13363,274363.81954
1,23.4,373,237630.57751,274532.09356
0,21.8,434,232557.49899,269739.52429
1,36.8,466,237781.13294,269908.22081
0,17.1,321,242696.96471,279327.64504
0,14.5,307,247913.70433,279503.04921
1,32.1,377,242850.79617,274703.78042
0,16.6,384,248070.88444,274879.19907
1,34.9,428,243004.65654,270080.01308
1,14.7,401,248228.06127,270255.54016
1,29.7,298,253130.28618,279682.67215
1,6.3,350,253290.80606,275059.02481
1,29.5,372,253451.29255,270435.47692
1,19.3,406,222250.70881,264784.46512
0,29.3,449,227477.86389,264945.18649
0,12.7,487,222391.33966,260160.29335
1,5.2,475,227621.67322,260321.44764
1,4,535,222531.97451,255536.39646
1,13.3,537,227765.76461,255697.86671
1,47.1,509,232704.90861,265110.27127
1,22.2,487,237931.85713,265279.07475
1,35,533,232852.26508,260486.65169
1,20,547,238082.40661,260655.23337
1,27.3,526,232999.3586,255863.06717
1,12.2,465,238232.9556,256031.47133
1,24.2,425,243158.69537,265450.97392
1,15.8,400,248385.4147,265626.60779
1,26.9,446,243312.56129,260827.24085
1,19,445,248542.45351,261003.29699
1,12.4,430,243466.41527,256203.58184
1,12.3,421,248699.75134,256380.04101
1,9.9,410,253611.96254,265806.64908
1,23.3,420,253772.56054,261183.45662
1,23.7,409,253932.91483,256560.26321
1,12.5,605,222672.77978,250907.20714
1,62.8,524,227909.81858,251068.69013
1,28.7,609,222813.44814,246283.05356
1,18,410,228053.89175,246444.4542
0,27.5,521,222954.11059,241658.92156
1,27.6,371,228197.78636,241820.19674
1,23.2,444,233146.8127,251233.90736
1,42.7,401,238383.69128,251402.41332
1,44,377,233293.99846,246609.77141
0,24,358,238534.28235,246778.57736
1,36.7,305,233441.36818,241985.62758
1,15.5,347,238684.87346,242154.76328
1,23.9,401,243620.46763,251574.63403
1,21.3,402,248857.21943,251750.89092
1,25.9,367,243774.36782,246950.90799
1,33.5,383,249014.18371,247127.33385
1,19.8,329,243928.26827,242327.2016
1,31.6,334,249171.51434,242504.09365
1,22.2,394,254093.47374,251931.24204
1,24.7,363,254254.25138,247307.88441
1,18.2,281,254414.62622,242684.7433
0,38.8,433,223094.94154,237029.5203
0,24.1,311,228341.83184,237191.12246
1,27.8,419,223235.60139,232405.44064
0,6.1,345,228485.96792,232567.15661
0,19,334,223376.15399,227781.65564
1,9.8,273,228629.76067,227943.72034
1,4.4,275,233588.8914,237356.66706
0,2.1,318,238835.63012,237525.68
0,7.2,261,233735.99758,232732.79686
0,16.3,256,238986.21194,232901.91714
0,12.6,201,233883.42797,228109.44759
0,4.2,166,239136.88168,228278.43168
1,8.4,287,244082.33667,237698.22306
0,4.2,236,249329.0394,237874.88024
0,8.3,200,244236.22909,233074.56615
1,6.6,163,249485.97636,233251.32598
0,6.2,194,244390.12563,228450.94344
0,13.7,279,249643.44832,228627.82428
0,9.3,170,254575.20389,238055.6268
0,6.1,274,254735.98699,233432.20514
0,7.6,292,258346.77776,279866.06277
1,9.2,318,258510.57795,275242.60505
1,7.4,405,258674.37207,270619.16698
0,5.4,280,263730.22936,275429.28415
0,10.7,256,268949.74714,275619.70683
1,4.9,404,263897.34485,270805.95626
1,12.4,343,269120.07821,270996.75242
0,10.1,328,274169.09536,275814.40184
1,30.2,235,274342.93363,271191.57143
1,7.5,407,258838.36044,265990.45695
0,28.8,378,259002.16279,261367.04803
1,11.3,344,259165.96209,256743.64517
1,23.5,345,264064.65437,266177.35878
0,15.5,279,269290.89746,266368.26953
1,23.1,272,264231.76139,261554.05945
0,14,163,269461.12647,261745.07352
1,28.7,199,264398.87424,256930.7746
0,21.5,181,274516.68615,266563.18386
1,29.3,283,259329.96052,252115.09165
1,20,233,259493.79198,247491.82913
1,51.8,199,259657.62164,242868.44849
0,31.8,186,264566.19382,252302.32935
0,11.8,201,264733.3422,247679.17904
0,17.4,358,-212954.50214,222834.42703
0,15.8,358,-213088.51478,218210.33496
0,18.5,334,-213222.64862,213586.50994
0,45.5,337,-207697.14628,222684.52147
0,25.3,295,-202439.75908,222538.41907
0,38.6,352,-207827.87075,218060.26544
0,32.7,327,-202567.1538,217914.00241
0,17.2,334,-207958.4196,213436.33857
0,15.8,333,-202694.54798,213289.62047
0,18.9,298,-197182.26312,222395.25681
0,52.6,344,-191924.72902,222255.7152
0,38.1,317,-197306.35174,217770.75725
0,13.9,381,-192045.53296,217631.49708
0,23.1,290,-197430.44601,213146.28803
0,19.4,351,-192166.14828,213006.94783
0,35.5,368,-186666.92789,222120.53163
1,30.2,384,-186784.37416,217496.24547
0,52.1,361,-186902.02825,212871.62683
0,9.5,334,-213356.65242,208957.42287
0,18.1,326,-213490.65849,204333.30702
0,5.8,300,-213624.66455,199709.23669
0,10.2,322,-208089.39119,208807.16641
0,5,315,-202822.08883,208659.98656
0,2.9,317,-208220.08746,204182.95477
0,3.4,319,-202949.48055,204035.68592
0,5.2,311,-208350.81199,199558.85881
0,10.9,353,-203076.86987,199411.57008
0,8.4,328,-197554.67757,208516.57341
0,3.9,299,-192287.24028,208377.14911
0,1.3,322,-197678.76782,203892.19166
0,4.9,339,-192407.85831,203752.68618
0,3.3,309,-197802.84735,199267.99172
0,16.1,344,-192528.77715,199128.34112
0,7.4,346,-187019.47913,208241.75065
0,32.8,310,-187137.13024,203617.22277
0,7,340,-187254.47961,198992.81583
0,32.9,321,-213758.83212,195080.08627
0,10.2,306,-213892.86684,190456.30649
0,19.9,281,-214026.77324,185832.05329
0,8.4,357,-208481.60916,194929.60689
0,9.5,349,-203204.40862,194782.22751
0,11.1,352,-208612.35768,190305.65111
0,7.1,353,-203331.8142,190158.10018
0,13,300,-208743.23454,185681.30465
0,4.8,287,-203459.21761,185534.01869
0,10.3,297,-197927.07039,194638.55698
0,13,312,-192649.6542,194499.0474
0,12,298,-198051.16122,190014.32823
0,5,265,-192770.31112,189874.56363
0,25.3,288,-198175.24823,185390.14598
0,8.1,321,-192891.18263,185250.04733
0,27.9,340,-187372.08486,194363.45179
0,9,306,-187489.66553,189738.87448
0,30.3,277,-187607.03355,185114.25608
0,11.6,337,-214161.11915,181202.5716
0,30.9,361,-214295.278,176579.18574
0,19.6,355,-214429.02316,171955.59592
0,5.1,322,-208873.97264,181051.71198
0,29.3,329,-203586.76534,180904.69857
0,25.9,365,-209004.54258,176428.2158
0,15.6,345,-203714.17241,176280.73026
1,5.5,356,-209135.51476,171804.47511
0,5.1,328,-203841.57195,171656.82072
0,9.3,305,-198299.4774,180760.72333
0,12.1,300,-193012.173,180620.7684
0,8.1,327,-198423.56682,176136.65353
0,29.3,321,-193132.76371,175996.59974
1,6.6,313,-198547.65137,171512.64483
0,46.5,339,-193253.71046,171372.49827
0,8.5,277,-187724.52111,180484.87239
0,47.3,266,-187842.14712,175860.60591
0,12.1,320,-187959.44272,171236.48068
0,21.6,374,-181409.20052,221989.2789
0,8.2,387,-181523.39242,217364.56139
0,6,388,-181637.58447,212739.88135
0,10.2,407,-176151.40329,221861.05086
1,9,406,-170893.34565,221736.75324
0,15.7,389,-176262.2357,217236.4225
0,9.5,403,-171000.98319,217112.07167
0,12.6,380,-176373.1359,212611.68309
0,14,394,-171108.60646,212487.27251
0,11.9,405,-165635.32806,221616.37793
0,19.5,400,-160377.1947,221499.58356
0,9.6,403,-165739.64288,216991.47328
0,21,377,-160478.17069,216874.59208
0,18.9,384,-165843.91973,212366.60531
0,13.3,368,-160579.14829,212249.63204
0,19.9,394,-155118.94466,221386.57561
0,13.5,401,-149860.58936,221277.49916
0,16.2,368,-155216.6277,216761.45446
0,14.1,397,-149955.08592,216652.30348
0,28.3,372,-155314.28938,212136.40694
0,22.9,385,-150049.338,212027.40617
0,28.5,364,-181751.90385,208109.94863
0,31.2,315,-181866.0974,203485.34888
0,34.9,335,-181980.28108,198860.97197
0,29.8,353,-176484.16373,207981.68654
0,26.5,366,-171216.32303,207857.2475
0,16.8,318,-176595.05851,203357.03061
0,21.1,349,-171323.92466,203232.53377
0,16.9,335,-176705.94533,198732.59472
0,25.7,330,-171431.58704,198608.22393
0,15.8,384,-165948.34717,207736.51067
0,2.2,345,-160680.24313,207619.42215
0,35.5,351,-166052.64555,203111.72435
0,10.3,372,-160781.22609,202994.55577
0,32.2,360,-166156.83438,198487.25259
0,12.1,363,-160882.20236,198369.73122
0,32.5,372,-155412.05953,207506.11073
0,31.9,379,-150143.7815,207397.03015
0,17.9,391,-155509.71739,202881.15833
0,13.1,386,-150238.04127,202771.76432
0,2.7,366,-155607.47372,198256.51994
0,6,396,-150332.36594,198146.80936
0,12,336,-182094.55855,194231.30433
0,19.4,339,-182208.68887,189606.77324
0,17,327,-182322.8178,184982.28919
0,18.5,352,-176816.91287,194102.84847
0,11.6,334,-171539.16572,193978.57837
0,9.2,339,-176927.71365,189478.21153
0,10.7,354,-171646.57347,189353.63399
0,10.6,354,-177038.51886,184853.62403
0,11.3,368,-171754.20385,184728.94709
0,7.8,351,-166261.37606,193857.71911
0,6.6,363,-160983.22819,193740.12141
0,14.4,352,-166365.51211,189232.95928
0,15.6,362,-161084.06928,189115.7726
0,14.8,358,-166469.51232,184608.18935
0,14.9,337,-161184.92809,184490.93462
0,13.4,372,-155704.9808,193626.83361
0,16.9,376,-150426.9671,193517.0596
0,12.3,343,-155802.63197,189002.15555
0,21.5,345,-150521.11305,188892.32213
0,12.9,337,-155900.18464,184377.25445
0,19.1,313,-150615.36571,184267.36356
0,33.1,312,-182437.07394,180352.56012
0,8.9,335,-182551.19633,175728.1842
0,32.3,269,-182665.27933,171103.95267
0,17.6,354,-177149.44749,180223.79032
0,28.9,347,-171861.71612,180099.21825
0,12.8,346,-177260.24325,175599.30858
0,28.6,353,-171969.18667,175474.63691
0,16.9,291,-177371.06494,170974.98131
0,21.7,336,-172076.54941,170849.99705
0,15.5,336,-166573.86591,179978.38138
0,28.7,333,-161285.90327,179860.85943
0,8.1,323,-166678.0254,175353.71954
1,30.5,346,-161386.76424,175236.13628
0,8.9,298,-166782.29738,170729.00313
0,24.8,315,-161487.57882,170611.56106
0,8,335,-155997.85736,179747.11898
0,34.6,311,-150709.78527,179637.33191
0,4.8,302,-156095.40982,175122.33544
0,32.2,291,-150803.96941,175012.65308
0,1.3,275,-156192.96125,170497.61414
0,32,321,-150898.19421,170387.796
0,3.5,417,-144602.36594,221172.38032
0,26,390,-139343.84656,221070.86876
0,1.6,395,-144693.21952,216547.16309
0,29.3,417,-139431.55409,216445.5837
0,17.5,374,-144784.32019,211922.19442
0,30.5,403,-139519.26194,211820.31651
0,13.1,357,-134085.34037,220972.90375
0,20.9,360,-128826.76816,220878.69672
1,4.6,420,-134169.73552,216347.54124
0,25.4,383,-128907.91266,216253.43013
0,9.3,414,-134254.13307,211722.20426
0,31.5,383,-128988.86312,211628.02704
0,14,381,-123568.12041,220788.58256
0,27,410,-118309.40342,220702.22913
0,11.4,367,-123645.82137,216163.25686
0,27.1,359,-118383.86629,216076.67813
0,10.2,350,-123723.71908,211537.79474
0,24.4,383,-118458.32571,211451.16137
0,10.9,430,-113050.63638,220619.29261
0,35.3,366,-113121.787,215993.69125
0,17,433,-113192.93426,211368.12189
0,31.3,388,-144875.44836,207291.74233
0,28,377,-139607.07139,207189.79165
0,34.6,370,-144966.56531,202666.40262
0,15.6,352,-139694.77933,202564.61087
0,38.5,385,-145057.50776,198041.10494
0,17.4,345,-139782.55976,197939.67786
0,35.6,366,-134338.62385,207091.61449
0,7.9,342,-129070.10571,206997.20308
0,27.8,358,-134423.01458,202466.36498
0,6.2,323,-129151.24502,202372.05756
0,17.2,350,-134507.32508,197841.36045
0,22.7,310,-129232.19433,197746.7851
0,24.7,343,-123801.51697,206906.90744
0,14.3,377,-118532.86768,206820.38905
0,9.6,345,-123879.2175,202281.70121
0,8.3,407,-118607.32518,202194.95911
0,11,369,-123957.14645,197656.47094
0,28.7,428,-118681.77907,197569.76717
0,26.1,401,-113264.16796,206737.30111
0,15.4,390,-113335.31361,202111.81519
0,10.8,390,-113406.45878,197486.56837
0,37.5,327,-145148.56888,193411.21889
0,11.1,357,-139870.18193,193309.65986
0,53.2,333,-145239.53566,188786.63166
0,7.9,305,-139957.90619,188684.75276
0,28.8,318,-145330.48554,184161.61807
0,6.3,339,-140045.55813,184059.68625
0,9.5,310,-134591.94494,193211.28783
0,9,301,-129313.41347,193116.48733
0,39.5,341,-134676.21281,188586.32482
1,7.9,333,-129394.45269,188491.68055
0,15.1,318,-134760.56073,183961.20762
0,10.4,338,-129475.52414,183866.5749
0,11.2,361,-124034.81127,193026.00609
0,15,367,-118756.30709,192939.31314
0,3,328,-124112.62873,188400.94396
0,8.4,366,-118830.73905,188313.99263
0,10.1,351,-124190.34282,183775.78841
0,16.6,346,-118905.17001,183688.7177
0,16.7,377,-113477.67048,192856.0622
0,16.6,356,-113548.79164,188230.68695
0,20.6,338,-113619.90949,183605.35937
0,17.8,275,-145421.47797,179531.52631
0,8.3,345,-140133.30852,179429.37757
0,14.4,310,-145512.48443,174906.79048
0,15.4,360,-140220.95467,174804.42813
0,18.9,342,-145603.51504,170282.02013
0,10.7,350,-140308.54915,170179.67468
0,19.4,301,-134845.01058,179330.8535
0,10.7,345,-129556.63916,179236.23561
0,23.4,339,-134929.35457,174705.85269
0,13.9,361,-129637.66202,174611.12481
0,24.8,376,-135013.69997,170080.90897
0,4.1,353,-129718.83467,169986.35936
0,21.4,408,-124268.19525,179145.39607
0,6.6,371,-118979.68526,179058.20442
0,17.4,376,-124345.96166,174520.23054
0,2.3,361,-119054.11318,174433.04806
0,24.7,310,-124423.64038,169895.63733
0,2.4,346,-119128.53477,169808.39746
0,22.4,363,-113691.11117,178974.79794
0,0.3,356,-113762.23078,174349.58836
0,23.9,382,-113833.25818,169724.65889
0,0.3,436,-107791.72926,220540.32036
0,33.2,383,-107859.65094,215914.46955
0,0.9,430,-107927.48895,211288.84985
1,36.9,433,-102532.99183,220465.29687
0,3.2,459,-97274.02683,220393.80918
1,40.9,448,-102597.46112,215839.35649
0,3.8,492,-97335.22518,215768.0215
0,35.6,399,-102661.98621,211213.68751
0,9.9,423,-97396.4368,211142.30323
0,25.9,473,-92015.03499,220325.95553
0,15.3,467,-86756.04412,220262.15805
0,30.6,449,-92072.945,215700.11887
0,27.6,423,-86810.5629,215636.12698
0,33.8,422,-92130.84206,211074.35177
0,19.3,427,-86865.25863,211010.31135
1,30.8,440,-81496.98378,220202.10283
1,14.6,437,-76237.92564,220145.54783
0,43.9,414,-81548.31898,215576.06772
1,29.3,466,-76285.87942,215519.64938
0,28.8,456,-81599.47925,210950.21406
1,12.8,504,-76333.84425,210893.7609
0,31.1,410,-107995.46425,206658.14377
0,12.9,374,-108063.18063,202032.61029
0,30.4,379,-108131.04368,197407.0513
0,15.8,438,-102726.52192,206582.92704
0,31.4,403,-97457.71957,206511.32723
0,13.8,406,-102791.17534,201957.34551
0,32.5,409,-97518.9335,201885.6936
0,10.4,389,-102855.68989,197331.77949
1,44,390,-97580.09139,197260.23966
0,9.5,419,-92188.80889,206443.33153
0,46.6,452,-86919.79354,206379.24539
1,8.8,425,-92246.70643,201817.64741
0,33.7,419,-86974.4358,201753.3725
0,12.8,402,-92304.65606,197192.1432
0,27.9,464,-87029.01733,197127.96695
1,4.4,471,-81650.92094,206319.10739
1,16.3,517,-76381.86016,206262.62032
1,4.2,489,-81702.13737,201693.19223
1,21.9,501,-76429.82153,201636.81602
0,21.6,502,-81753.35159,197067.61113
1,11.4,523,-76477.87357,197011.30233
0,13.4,355,-108199.01693,192776.49538
0,22,378,-108266.86118,188151.37231
0,9.3,344,-108334.51298,183525.9941
0,28.1,372,-102920.1826,192701.20999
0,28,372,-97641.45968,192629.65846
0,8.9,370,-102984.63443,188076.03539
0,29.6,374,-97702.58734,188004.26522
0,9.8,399,-103049.28752,183450.6113
0,44.8,415,-97763.77115,183378.78664
0,11.8,394,-92362.49978,192561.5118
0,46.7,427,-87083.64032,192497.29184
0,9.6,417,-92420.41933,187936.07423
0,56.8,420,-87138.20116,187871.66443
0,8.9,425,-92478.28672,183310.54638
0,39.4,443,-87192.85131,183246.35054
0,8.9,493,-81804.80906,192437.00026
0,13.8,494,-76525.66993,192380.75294
1,8.7,456,-81855.94721,187811.56364
1,11.5,467,-76573.6686,187755.27013
0,12.9,461,-81907.08143,183186.19959
1,11.2,506,-76621.57969,183129.59084
0,9.5,398,-108402.4806,178895.17657
0,3,376,-108470.28998,174269.91553
0,19.4,364,-108538.17127,169644.91617
0,4.6,410,-103113.78311,178819.73678
0,19.8,391,-97825.02467,178748.07036
0,11.1,380,-103178.27778,174194.422
0,15,367,-97886.20294,174122.70637
0,5.3,365,-103242.69124,169569.37125
0,14.7,391,-97947.47073,169497.62827
0,4.4,428,-92536.21994,178679.7821
0,19.7,481,-87247.36358,178615.79261
0,3.9,479,-92594.08671,174054.36961
0,39.8,439,-87301.82388,173990.0737
0,2.9,479,-92651.8669,169429.24013
0,34.1,505,-87356.47716,169364.41701
1,6.1,492,-81958.46964,178555.59424
0,26.8,558,-76669.54232,178498.67151
1,9,537,-82009.80182,173929.82405
1,20.1,555,-76717.45081,173873.10039
1,6.1,573,-82060.94088,169304.11287
1,17.2,523,-76765.43731,169247.81681
0,0.6,447,-70978.79502,220092.77963
1,20.9,537,-65719.70872,220043.93767
0,0.5,529,-71023.46136,215466.85152
0,22.6,614,-65760.99676,215418.09269
0,0.1,571,-71068.11166,210840.92917
1,21.1,514,-65802.29414,210792.00319
1,0,569,-60460.43595,219998.78186
1,35.2,543,-55201.14706,219957.1997
1,1.6,535,-60498.46806,215373.04655
0,35.3,467,-55235.86654,215331.4358
1,2.9,466,-60536.55357,210746.92929
1,36.9,449,-55270.58964,210705.42903
1,10.4,500,-49941.7772,219919.52461
0,29.8,428,-44682.53789,219885.47497
0,9.8,467,-49973.23688,215293.59356
1,31.1,426,-44710.62224,215259.62654
1,6.6,476,-50004.64716,210667.55811
1,40.3,473,-44738.67982,210633.66997
0,17.4,412,-39423.1092,219855.18557
0,38.2,448,-39447.8455,215229.50045
0,19.7,475,-39472.67587,210603.53348
1,42.5,533,-71112.81701,206209.75425
1,11.2,457,-65843.73864,206160.65992
0,41.7,485,-71157.47023,201583.91836
1,31.3,446,-65885.13263,201534.93272
0,58,499,-71202.11673,196958.6193
1,24.6,456,-65926.46949,196909.88327
1,68.6,477,-60574.5806,206115.55828
1,4.2,493,-55305.34966,206074.16576
0,28.7,521,-60612.55925,201489.79764
0,9,464,-55340.07171,201448.23875
1,45.6,505,-60650.63713,196864.86441
1,11.7,480,-55374.78484,196823.14296
1,35.1,514,-50036.09397,206036.26875
0,25.9,503,-44766.76922,206002.25029
0,39.8,513,-50067.50311,201410.32094
0,12.6,509,-44794.9088,201376.17555
0,44.9,505,-50098.90538,196785.19872
0,3.3,470,-44822.85484,196750.63839
0,45.5,484,-39497.53651,205972.1004
0,5.1,452,-39522.28796,201346.00732
1,38.4,477,-39547.24172,196720.49426
0,13.1,480,-71246.77733,192328.03032
1,15.8,474,-65967.64972,192279.114
0,11.7,515,-71291.36152,187702.24278
0,4.8,504,-66009.12179,187653.27848
0,11.8,561,-71335.94385,183076.50677
0,11.7,507,-66050.15995,183027.48876
0,12.2,516,-60688.7685,192234.21054
1,19,554,-55409.4979,192192.74718
0,21.8,553,-60726.49354,187608.33623
1,12.1,607,-55444.12878,187566.85148
0,14.7,585,-60764.64693,182982.50908
1,18.1,611,-55478.76349,182940.9998
0,14.2,552,-50130.30484,192154.77717
0,5.1,477,-44851.29136,192120.33431
0,17.5,523,-50161.63234,187528.86249
0,11.7,450,-44879.10507,187494.93509
0,14.7,494,-50192.95668,182902.99262
1,6.6,471,-44907.12361,182869.04986
0,17.9,505,-39571.65351,192090.21626
0,12.7,532,-39596.56784,187464.81034
1,12.7,583,-39621.2862,182838.9169
0,14,559,-71380.57477,178445.5302
0,18.4,576,-66091.6772,178396.45943
1,9.6,531,-71425.15485,173819.90566
0,15.1,599,-66132.81863,173771.06148
1,5.6,574,-71469.73047,169194.79479
1,25.9,663,-66173.98665,169145.66933
0,3.9,618,-60802.41553,178351.437
1,38.4,590,-55513.43304,178309.90673
0,3.3,631,-60840.45783,173726.00429
0,32.4,579,-55548.06298,173684.17076
1,5,632,-60878.39255,169100.35053
0,27,592,-55582.69433,169058.49735
0,4.8,540,-50224.31792,178271.88083
0,29.2,525,-44935.12094,178237.7816
0,4.2,552,-50255.6416,173646.12519
1,21.4,588,-44963.19257,173611.86956
1,2.3,572,-50286.96463,169020.43419
1,24.3,683,-44991.21213,168986.15905
1,1.1,675,-39646.08604,178207.64368
1,26.2,704,-39670.74944,173581.72278
0,0.4,618,-39695.52608,168956.16712
1,27.8,434,-34163.65668,219828.76451
0,1,474,-34185.14651,215203.0087
1,30.2,482,-34206.63756,210576.93462
1,2.8,526,-28904.13563,219806.11009
1,40,509,-23644.72914,219787.21763
1,4.2,560,-28922.39094,215180.17788
1,29.9,525,-23659.66428,215161.22156
1,7.2,553,-28940.5814,210554.10056
0,42.8,510,-23674.50904,210535.25784
1,13.2,505,-18385.26465,219772.16111
1,34.9,480,-13125.80832,219760.89579
1,18.6,470,-18396.79973,215146.15311
1,38.7,475,-13134.06671,215134.75511
0,34.5,459,-18408.42298,210520.18172
1,30.3,562,-13142.32782,210508.6509
1,26.5,470,-7866.34421,219753.16763
1,37.9,550,-2606.89139,219749.17166
1,24.9,566,-7871.28702,215127.01038
1,50.1,641,-2608.49732,215123.03143
1,26.4,582,-7876.224,210500.88968
1,40.3,612,-2610.11889,210496.89422
1,26.4,497,-34228.15344,205945.60253
0,28.7,478,-34249.64493,201319.60785
1,10.7,488,-34271.13137,196694.518
1,22,520,-28958.79279,205922.76648
0,12.8,480,-23689.37519,205903.81185
0,29.8,490,-28976.98466,201296.77257
1,15.4,535,-23704.34889,201277.82348
0,41.4,566,-28995.16966,196671.68375
1,13.2,654,-23719.15,196652.73553
1,34.8,516,-18420.05726,205888.72843
1,8.4,626,-13150.597,205877.29339
1,48.2,599,-18431.55132,201262.72802
1,1.9,637,-13158.85667,201251.27256
1,15,605,-18443.05466,196637.20191
0,2,472,-13167.28213,196625.74266
1,15.3,587,-7881.17119,205869.5156
0,6.1,458,-2611.74095,205865.50367
0,17.4,434,-7886.10957,201243.47829
1,17.1,387,-2613.36095,201239.44987
0,13.2,397,-7890.88234,196617.9274
1,26.9,410,-2614.98094,196613.44036
0,42.5,548,-34292.60667,192064.13976
1,13.8,664,-34314.02677,187438.19962
1,11.1,648,-34335.44724,182812.30383
1,10.5,703,-29013.34315,192041.3052
1,11.9,662,-23734.11328,192022.37237
1,13.9,609,-29031.46587,187415.36634
1,13,479,-23748.89082,187396.56725
1,11.9,501,-29049.58902,182789.47194
1,18.2,354,-23763.66817,182770.55375
0,16.4,444,-18454.85887,192006.85572
0,1.5,395,-13175.19794,191995.38617
0,12.4,352,-18466.26213,187381.49844
0,2.2,374,-13183.58996,187369.90398
1,15.4,334,-18477.83718,182755.49105
0,5.8,335,-13191.81322,182744.02766
0,22.1,397,-7896.15598,191987.56304
1,4.3,379,-2616.60575,191983.07871
0,26.5,353,-7900.90867,187362.08713
1,2.9,387,-2618.22154,187358.0555
1,13.7,364,-7905.82996,182736.22118
1,1.5,401,-2619.84218,182732.19615
1,17.7,575,-34356.89097,178181.1739
1,1.9,472,-34378.30925,173555.39679
0,22.5,409,-34399.7259,168930.00457
1,1.6,348,-29067.732,178158.3438
1,23,428,-23778.60661,178139.43115
0,0.9,373,-29085.85537,173532.57202
1,17.5,468,-23793.33385,173513.6644
1,1.4,529,-29103.97394,168907.18523
1,29.4,468,-23808.26046,168888.29771
0,7.8,368,-18489.27995,178124.37423
1,35.4,349,-13200.04472,178112.91348
1,20.7,480,-18500.90164,173498.60997
0,44,343,-13208.26942,173487.15197
1,30.9,407,-18512.32925,168873.25872
0,40.2,343,-13216.42324,168861.62674
0,12.4,345,-7910.7568,178105.11374
1,48.2,275,-2621.46309,178101.09925
0,12.4,235,-7915.67631,173479.35479
0,36.2,297,-2623.08207,173475.34684
0,5.7,285,-7920.59883,168853.65581
0,28,298,-2624.70097,168849.65448
1,21.9,621,2652.56107,219749.70782
1,3,519,7911.93024,219754.09416
1,7,648,2654.24783,215123.55334
0,9.7,425,7916.95638,215127.89428
1,0.6,473,2655.95024,210497.40184
0,21.6,327,7921.9767,210501.73067
1,1.4,415,13171.31125,219761.5305
0,36.7,350,18430.68263,219773.2789
1,3.7,315,13179.65556,215135.31861
0,6.8,292,18442.45449,215146.78397
0,9,365,13188.00258,210509.14313
0,6.1,295,18454.02027,210520.32508
1,12.7,284,23690.10389,219788.70682
0,12.8,342,28949.50372,219807.01676
0,3.9,320,23704.9713,215162.23668
0,7.3,354,28967.83793,215181.11804
1,0.9,337,23720.04274,210535.80007
1,8.5,494,28986.08337,210555.01057
0,2.2,323,34209.06705,219829.08881
1,10.5,457,34230.58802,215203.48568
1,4.5,454,34252.11081,210577.43728
0,11.1,348,2657.65328,205865.99699
0,4.4,365,7927.0074,205870.31381
0,8.7,424,2659.35433,201239.929
0,14.5,376,7932.02939,201244.23382
0,11.2,394,2661.05542,196613.90527
0,8.5,381,7936.90852,196618.5805
0,5.8,329,13196.35785,205877.71429
0,8.6,326,18465.59524,205889.15922
0,7.9,330,13204.70357,201251.62231
0,8.5,431,18477.47225,201263.05975
1,9.3,354,13213.19257,196625.96129
1,0.3,437,18488.76475,196637.44623
1,5.6,477,23735.13305,205904.65609
0,1.2,414,29004.3499,205923.64634
0,11,392,23749.89076,201278.58059
0,1,378,29022.59691,201297.62239
1,18,478,23765.06483,196653.43372
1,2.8,476,29040.83695,196672.52932
0,5.3,380,34273.65856,205946.13104
0,6.2,439,34295.18174,201320.16217
1,6,534,34316.69986,196695.124
0,0.3,369,2662.77813,191983.4742
0,7.6,423,7942.22305,191988.0702
1,1.1,452,2664.44481,187358.38882
0,10.7,372,7947.09168,187362.52749
0,0.6,279,2666.13921,182732.52717
0,13.7,283,7952.10618,182736.65452
1,8.5,470,13221.25122,191995.4426
1,6.8,607,18500.9819,192006.92175
1,10.5,354,13229.73339,187369.88887
1,7.6,359,18512.36664,187381.0278
